"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BBB-WBO-B21","BBB-WBV-B70","BBO-BBO-B16","BBO-BBY-B27","BBO-WBO-B16","BBO-WBV-B64","BBR-BBB-B50","BBR-BBG-B38","BBR-BBY-B26","BBY-WBG-B42","BPO-BPO-O16","BPR-BPG-O38","BPR-BPR-O02","BPY-BPG-O42","BPY-BPY-O29","WBB-WBV-W69","WBG-BBB-W56","WBG-WBG-W44","WBO-BBR-W03","WBO-WBV-W64","WBR-BBY-W25","WBV-WBO-W23","WBV-WBR-W12","WBY-BBV-W65","WBY-BBY-W30","WPB-BPG-G45","WPO-BPO-G16","WPO-BPY-G28","WPR-BPY-G25","WPV-BPR-G11","seqname","source","feature","start","end","score","strand","frame","attributes"
"120","LOC111115784",79.2360108337099,2.53120327409645,0.511108852266594,4.95237611884713,7.33127279954796e-07,4.22802219479193e-05,160,115,92,45,158,150,58,85,95,18,8,51,18,13,15,138,97,23,12,116,50,29,9,80,52,52,28,19,58,82,"NC_035783.1","Gnomon","gene",57457188,57468138,".","-",".","gene_id ""LOC111130249""; db_xref ""GeneID:111130249""; gbkey ""Gene""; gene ""LOC111130249""; gene_biotype ""protein_coding""; "
"121","LOC111115795",153.295933299566,1.17894182571124,0.303181296255788,3.88857043713075,0.000100836407157111,0.00275372981897831,401,339,354,238,535,349,217,367,350,92,27,184,32,13,69,346,357,63,21,266,130,98,26,278,191,161,86,45,224,66,"NC_035783.1","Gnomon","gene",57593475,57594685,".","-",".","gene_id ""LOC111130779""; db_xref ""GeneID:111130779""; gbkey ""Gene""; gene ""LOC111130779""; gene_biotype ""protein_coding""; "
"122","LOC111116869",113.801192638226,2.64559741948442,0.438668257190838,6.03097528967884,1.62973108706567e-09,2.16457919836631e-07,227,187,161,94,233,196,81,121,170,37,29,95,24,6,45,138,178,28,11,169,51,42,18,128,61,74,78,47,112,102,"NC_035784.1","Gnomon","gene",12977206,12986738,".","+",".","gene_id ""LOC111135319""; db_xref ""GeneID:111135319""; gbkey ""Gene""; gene ""LOC111135319""; gene_biotype ""protein_coding""; "
"123","LOC111116971",49.6122720170686,1.85863765780258,0.435277769656991,4.2700036330071,1.95469783414719e-05,0.000720229926455343,173,125,50,56,155,174,49,100,81,26,14,77,14,7,16,75,84,18,7,49,30,34,14,47,30,49,21,77,50,4,"NC_035784.1","Gnomon","gene",14443557,14447278,".","+",".","gene_id ""LOC111132961""; db_xref ""GeneID:111132961""; gbkey ""Gene""; gene ""LOC111132961""; gene_biotype ""protein_coding""; "
"124","LOC111117060",27.8021408546312,2.42346130160599,0.610468030472949,3.969841466929,7.19204684445189e-05,0.0021299149540022,77,20,67,30,84,60,4,78,56,7,5,57,7,4,23,31,8,4,7,41,7,14,4,50,10,14,8,54,55,1,"NC_035784.1","Gnomon","gene",16094430,16102618,".","+",".","gene_id ""LOC111134374""; db_xref ""GeneID:111134374""; gbkey ""Gene""; gene ""LOC111134374""; gene_biotype ""protein_coding""; "
"125","LOC111117164",24.7301488742105,2.11351618335161,0.636960077814227,3.31812974936245,0.000906223777885853,0.014496273060123,147,66,31,34,108,59,14,95,20,13,3,24,7,4,6,21,25,4,11,15,3,9,7,13,24,4,9,42,31,2,"NC_035784.1","Gnomon","gene",17702794,17707211,".","-",".","gene_id ""LOC111137555""; db_xref ""GeneID:111137555""; gbkey ""Gene""; gene ""LOC111137555""; gene_biotype ""pseudogene""; pseudo ""true""; "
"126","LOC111117202",62.9909060152662,3.96371124099895,0.66767679219919,5.93657183731562,2.91043422587628e-09,3.63136810862458e-07,21,49,24,22,23,86,29,35,42,6,5,11,13,5,6,61,62,13,2,59,15,17,5,24,13,26,5,36,23,89,"NC_035784.1","Gnomon","gene",18137327,18140870,".","+",".","gene_id ""LOC111134750""; db_xref ""GeneID:111134750""; gbkey ""Gene""; gene ""LOC111134750""; gene_biotype ""protein_coding""; "
"127","LOC111117391",80.9548768802117,1.75441389505084,0.375855000671636,4.6677944737087,3.04450219118128e-06,0.00015610396671488,168,173,183,100,210,171,58,126,122,25,15,100,19,17,18,134,129,29,10,129,49,55,19,137,77,68,43,64,86,38,"NC_035784.1","Gnomon","gene",20375761,20399182,".","-",".","gene_id ""LOC111134166""; db_xref ""GeneID:111134166""; gbkey ""Gene""; gene ""LOC111134166""; gene_biotype ""protein_coding""; "
"128","LOC111117650",20.7249958804551,1.90067439750796,0.541068574714594,3.51281609454132,0.00044338425479265,0.00823454740998384,12,75,37,21,59,97,11,49,58,6,6,23,3,2,13,39,16,5,1,36,7,31,7,16,9,22,13,31,47,1,"NC_035784.1","Gnomon","gene",24045936,24057348,".","+",".","gene_id ""LOC111132618""; db_xref ""GeneID:111132618""; gbkey ""Gene""; gene ""LOC111132618""; gene_biotype ""protein_coding""; "
"129","LOC111117657",8.25810214756993,3.44274148897036,0.829185422921703,4.1519561171729,3.29645481322365e-05,0.00108634296589167,5,2,4,2,9,2,3,7,5,3,1,1,0,2,0,12,3,2,0,5,0,3,2,12,7,7,11,29,1,0,"NC_035784.1","Gnomon","gene",24122863,24141583,".","+",".","gene_id ""LOC111135337""; db_xref ""GeneID:111135337""; gbkey ""Gene""; gene ""LOC111135337""; gene_biotype ""protein_coding""; "
"130","LOC111117672",125.116804030754,1.76500204248676,0.367089415950626,4.80809842451071,1.52372745791576e-06,8.24505857783303e-05,312,277,171,100,279,206,87,194,167,66,28,118,30,39,48,223,181,43,30,166,88,79,28,140,102,120,81,115,131,46,"NC_035784.1","Gnomon","gene",24440836,24483833,".","-",".","gene_id ""LOC111137125""; db_xref ""GeneID:111137125""; gbkey ""Gene""; gene ""LOC111137125""; gene_biotype ""protein_coding""; "
"131","LOC111117739",219.158621606228,1.15465387418019,0.389507178247291,2.96439690630585,0.00303276842687114,0.0376361372835325,439,540,583,398,748,382,255,592,584,127,37,172,72,24,190,400,308,73,25,503,206,124,28,676,296,202,121,226,309,14,"NC_035784.1","Gnomon","gene",25482674,25504010,".","+",".","gene_id ""LOC111135283""; db_xref ""GeneID:111135283""; gbkey ""Gene""; gene ""LOC111135283""; gene_biotype ""protein_coding""; "
"132","LOC111117813",11.9018738682333,2.33933633442523,0.585247447952066,3.99717477216037,6.41029734368497e-05,0.00195670837366754,31,37,17,2,17,6,18,14,38,4,0,8,1,1,2,24,33,10,1,14,3,3,1,10,8,13,18,23,29,1,"NC_035784.1","Gnomon","gene",26598133,26599535,".","+",".","gene_id ""LOC111133612""; db_xref ""GeneID:111133612""; gbkey ""Gene""; gene ""LOC111133612""; gene_biotype ""protein_coding""; "
"133","LOC111117970",77.8189141786965,3.2825267193291,0.536839060893399,6.1145452304949,9.68327035848587e-10,1.57191755486087e-07,153,126,94,51,115,126,36,75,67,20,3,43,4,8,22,99,47,18,7,56,47,22,10,63,22,47,31,34,62,91,"NC_035784.1","Gnomon","gene",28675630,28676920,".","+",".","gene_id ""LOC111137672""; db_xref ""GeneID:111137672""; gbkey ""Gene""; gene ""LOC111137672""; gene_biotype ""protein_coding""; "
"134","LOC111118030",14.8597821389036,1.97903101860664,0.638989749212304,3.09712483032198,0.00195407568486317,0.0270385654203201,22,18,29,4,47,31,8,14,10,13,2,9,4,4,4,46,14,3,3,49,9,11,1,17,4,13,3,32,24,0,"NC_035784.1","Gnomon","gene",29333799,29338162,".","+",".","gene_id ""LOC111137163""; db_xref ""GeneID:111137163""; gbkey ""Gene""; gene ""LOC111137163""; gene_biotype ""protein_coding""; "
"135","LOC111118071",7.13729469444107,5.06184410236091,1.29604611800336,3.90560492566344,9.39899639449942e-05,0.0026073291896893,4,6,5,0,5,0,3,2,1,1,0,2,0,2,4,5,12,0,0,2,0,0,0,1,0,3,0,31,0,0,"NC_035784.1","Gnomon","gene",29899894,29904193,".","+",".","gene_id ""LOC111134874""; db_xref ""GeneID:111134874""; gbkey ""Gene""; gene ""LOC111134874""; gene_biotype ""protein_coding""; "
"136","LOC111118225",13.2216363989507,2.89739402744889,0.694842014054806,4.16986015359221,3.04786606560187e-05,0.00102759976657946,20,8,10,14,22,6,16,19,21,5,2,8,0,0,1,15,24,3,3,7,1,9,1,10,14,8,9,39,5,1,"NC_035784.1","Gnomon","gene",32129294,32134240,".","+",".","gene_id ""LOC111138051""; db_xref ""GeneID:111138051""; gbkey ""Gene""; gene ""LOC111138051""; gene_biotype ""protein_coding""; "
"137","LOC111118260",60.509760744464,4.888621281992,0.715327468107793,6.83410256133954,8.25199738932026e-12,1.14777914193269e-08,38,44,22,19,39,34,10,27,17,5,0,12,5,5,7,26,25,8,3,10,14,6,2,15,18,17,1,37,30,95,"NC_035784.1","Gnomon","gene",32679220,32687230,".","+",".","gene_id ""LOC111133849""; db_xref ""GeneID:111133849""; gbkey ""Gene""; gene ""LOC111133849""; gene_biotype ""protein_coding""; "
"138","LOC111118324",17.9699543999027,1.53161256425134,0.526948020986123,2.90657238143736,0.00365412348158514,0.0418915269723621,32,10,26,17,47,24,20,34,42,4,4,17,7,3,9,39,39,8,3,25,11,11,4,27,26,15,10,33,12,0,"NC_035784.1","Gnomon","gene",33661329,33668447,".","-",".","gene_id ""LOC111137106""; db_xref ""GeneID:111137106""; gbkey ""Gene""; gene ""LOC111137106""; gene_biotype ""protein_coding""; "
"139","LOC111118425",33.2699611892577,1.94544496570432,0.55003072709795,3.53697506313655,0.000404737878838428,0.00758105180747364,93,102,87,7,57,146,35,82,37,12,3,15,8,2,14,64,64,9,3,52,25,17,7,67,26,22,16,66,59,0,"NC_035784.1","Gnomon","gene",34987790,34991545,".","+",".","gene_id ""LOC111133265""; db_xref ""GeneID:111133265""; gbkey ""Gene""; gene ""LOC111133265""; gene_biotype ""protein_coding""; "
"140","LOC111118558",96.5200854871625,3.73413657209247,0.645468198360423,5.78515964315157,7.24434978670197e-09,8.35578555660914e-07,55,65,46,44,51,47,27,90,73,8,12,46,19,8,24,80,76,20,15,59,21,27,4,44,50,52,13,66,6,125,"NC_035784.1","tRNAscan-SE","gene",36464825,36464897,".","+",".","gene_id ""Trnak-cuu_19""; db_xref ""GeneID:111099406""; gbkey ""Gene""; gene ""Trnak-cuu""; gene_biotype ""tRNA""; "
"141","LOC111118568",103.804694591464,1.55078225001008,0.40473547657076,3.83159455936392,0.000127315423701988,0.00322556937621858,263,268,195,123,264,198,98,197,141,38,29,103,28,13,28,191,204,45,14,199,45,79,19,193,131,100,42,30,79,66,"NC_035784.1","Gnomon","gene",36565884,36590195,".","-",".","gene_id ""LOC111133802""; db_xref ""GeneID:111133802""; gbkey ""Gene""; gene ""LOC111133802""; gene_biotype ""protein_coding""; "
"142","LOC111118652",61.1583877851494,1.58140263437817,0.45622028281481,3.46631373910243,0.000527647182916744,0.00951719178075758,134,156,139,64,176,112,61,48,106,27,8,74,31,14,10,139,101,25,10,86,70,26,14,75,59,59,42,94,73,2,"NC_035784.1","Gnomon","gene",37755305,37757508,".","+",".","gene_id ""LOC111132342""; db_xref ""GeneID:111132342""; gbkey ""Gene""; gene ""LOC111132342""; gene_biotype ""protein_coding""; "
"143","LOC111118654",33.8469660880061,0.913482552722019,0.309214049324912,2.95420778815312,0.00313472863234224,0.0379969004501062,110,114,50,34,129,90,38,74,49,22,9,39,8,7,16,71,57,14,4,77,33,21,12,72,39,34,34,31,61,1,"NC_035784.1","Gnomon","gene",37776386,37777641,".","+",".","gene_id ""LOC111137081""; db_xref ""GeneID:111137081""; gbkey ""Gene""; gene ""LOC111137081""; gene_biotype ""protein_coding""; "
"144","LOC111118809",116.92452919844,2.41236046763199,0.483398366969367,4.99041915006068,6.02484142567821e-07,3.61738081763666e-05,177,156,168,133,200,151,87,141,130,36,24,98,33,15,40,129,102,51,19,213,36,59,19,146,86,93,51,39,55,107,"NC_035784.1","Gnomon","gene",39609188,39616081,".","+",".","gene_id ""LOC111132152""; db_xref ""GeneID:111132152""; gbkey ""Gene""; gene ""LOC111132152""; gene_biotype ""protein_coding""; "
"145","LOC111118833",82.6238757465071,2.18172348141764,0.421347544140687,5.17796653085314,2.24317460421824e-07,1.44585798386596e-05,200,184,174,85,180,133,70,130,107,38,21,71,14,6,30,153,96,33,13,138,41,33,10,126,53,66,37,63,68,52,"NC_035784.1","Gnomon","gene",39838510,39861792,".","-",".","gene_id ""LOC111135770""; db_xref ""GeneID:111135770""; gbkey ""Gene""; gene ""LOC111135770""; gene_biotype ""protein_coding""; "
"146","LOC111118904",24.0132896439378,1.37730633712401,0.380661191719777,3.6181947807748,0.000296665094712075,0.00610461554048369,56,64,41,31,69,39,26,45,45,14,5,18,3,5,9,65,44,9,5,27,11,17,9,40,24,36,26,30,20,2,"NC_035784.1","Gnomon","gene",40765967,40767673,".","+",".","gene_id ""LOC111138214""; db_xref ""GeneID:111138214""; gbkey ""Gene""; gene ""LOC111138214""; gene_biotype ""protein_coding""; "
"147","LOC111118959",62.5957430807702,1.72996325225507,0.469603306433439,3.68388218003374,0.000229708449024931,0.00505935744761947,178,159,90,73,135,155,60,114,110,37,13,70,26,6,24,92,105,18,11,98,54,37,13,88,63,53,13,108,97,1,"NC_035784.1","Gnomon","gene",41458257,41461975,".","-",".","gene_id ""LOC111134453""; db_xref ""GeneID:111134453""; gbkey ""Gene""; gene ""LOC111134453""; gene_biotype ""protein_coding""; "
"148","LOC111118960",43.1337295113011,1.37833541817692,0.387002846808736,3.56156402864427,0.000368652177752432,0.00708685304863557,122,105,82,61,119,105,40,85,80,30,7,63,16,13,27,82,87,20,8,69,19,26,6,66,44,62,11,52,54,2,"NC_035784.1","Gnomon","gene",41462234,41472976,".","+",".","gene_id ""LOC111134455""; db_xref ""GeneID:111134455""; gbkey ""Gene""; gene ""LOC111134455""; gene_biotype ""protein_coding""; "
"149","LOC111118970",80.6306540962258,0.981952081215776,0.292367570568285,3.35862174900972,0.000783322069031951,0.0128872602906546,270,205,163,83,281,220,79,201,119,63,17,133,31,20,39,152,171,38,14,160,72,53,20,99,88,75,63,68,130,5,"NC_035784.1","Gnomon","gene",41573970,41576725,".","-",".","gene_id ""LOC111135765""; db_xref ""GeneID:111135765""; gbkey ""Gene""; gene ""LOC111135765""; gene_biotype ""protein_coding""; "
"150","LOC111119012",44.9964197127274,1.70705136737614,0.440128201309958,3.87853212381171,0.000105088651314849,0.0028108710369984,149,74,100,50,128,76,56,108,52,19,6,86,5,8,17,15,69,18,6,94,19,34,14,81,60,76,26,63,95,2,"NC_035784.1","Gnomon","gene",42010432,42033058,".","+",".","gene_id ""LOC111136779""; db_xref ""GeneID:111136779""; gbkey ""Gene""; gene ""LOC111136779""; gene_biotype ""protein_coding""; "
"151","LOC111119125",49.8370947179127,4.35642943460137,0.644525254280984,6.75912915074412,1.38823607880912e-11,1.14777914193269e-08,33,39,28,22,41,41,17,10,21,11,4,26,12,1,8,36,15,2,2,51,4,18,2,23,16,32,14,18,21,75,"NC_035784.1","Gnomon","gene",43404686,43405989,".","+",".","gene_id ""LOC111132387""; db_xref ""GeneID:111132387""; gbkey ""Gene""; gene ""LOC111132387""; gene_biotype ""protein_coding""; "
"152","LOC111119126",54.2566824558982,0.852921298731767,0.27541135467609,3.09689954408337,0.00195556131376716,0.0270385654203201,221,145,133,93,145,143,78,178,125,28,13,87,10,11,21,113,156,31,6,123,42,33,14,56,58,54,54,38,91,4,"NC_035784.1","Gnomon","gene",43408238,43420577,".","+",".","gene_id ""LOC111136326""; db_xref ""GeneID:111136326""; gbkey ""Gene""; gene ""LOC111136326""; gene_biotype ""protein_coding""; "
"153","LOC111119170",8.69290908346195,2.70848358166204,0.800633574477863,3.38292530815784,0.000717181345750022,0.0119977322077189,8,36,17,14,11,18,3,7,7,0,2,6,1,2,0,16,7,0,3,15,3,3,1,3,5,3,1,22,7,1,"NC_035784.1","Gnomon","gene",44317475,44319073,".","-",".","gene_id ""LOC111135813""; db_xref ""GeneID:111135813""; gbkey ""Gene""; gene ""LOC111135813""; gene_biotype ""lncRNA""; "
"154","LOC111119175",62.5908639167173,1.3312926920716,0.313723131797951,4.24352735624543,2.20033535702498e-05,0.000803672489153374,185,109,118,82,159,188,55,154,110,37,17,91,19,6,25,151,127,28,8,101,41,55,15,112,50,72,53,70,91,6,"NC_035784.1","Gnomon","gene",44355607,44372292,".","-",".","gene_id ""LOC111135810""; db_xref ""GeneID:111135810""; gbkey ""Gene""; gene ""LOC111135810""; gene_biotype ""protein_coding""; "
"155","LOC111119195",7.72748499296591,2.43762193100241,0.716575919186502,3.40176367323332,0.000669525075419217,0.0114183984652235,4,6,17,3,6,1,3,13,9,2,1,7,2,3,6,14,17,3,0,4,6,2,1,9,6,5,14,18,2,0,"NC_035784.1","Gnomon","gene",44801281,44804264,".","+",".","gene_id ""LOC111134046""; db_xref ""GeneID:111134046""; gbkey ""Gene""; gene ""LOC111134046""; gene_biotype ""lncRNA""; "
"156","LOC111119203",58.9059431054722,1.54310100910857,0.377159435923719,4.09137585363412,4.28821486507364e-05,0.0013619743299723,256,173,117,77,232,191,67,116,111,47,7,55,6,11,21,129,77,26,8,92,31,52,11,63,67,41,38,74,102,5,"NC_035784.1","Gnomon","gene",44875515,44889456,".","-",".","gene_id ""LOC111137299""; db_xref ""GeneID:111137299""; gbkey ""Gene""; gene ""LOC111137299""; gene_biotype ""protein_coding""; "
"157","LOC111119269",11.2187810040151,2.90551389563253,0.963274869700141,3.01628744507473,0.00255890554341624,0.0334796507366966,1,17,8,9,0,11,8,4,16,0,0,1,3,1,10,32,18,6,1,3,3,5,1,10,4,2,4,35,0,1,"NC_035784.1","Gnomon","gene",46283125,46298418,".","+",".","gene_id ""LOC111132398""; db_xref ""GeneID:111132398""; gbkey ""Gene""; gene ""LOC111132398""; gene_biotype ""protein_coding""; "
"158","LOC111119366",15.8245196021068,2.3228482374597,0.616481473873563,3.76791247734413,0.00016461839439621,0.00392772100423128,30,26,17,8,54,24,13,8,16,4,3,19,1,1,10,18,19,6,1,20,3,15,1,31,26,21,7,40,11,0,"NC_035784.1","Gnomon","gene",48441484,48446393,".","-",".","gene_id ""LOC111136120""; db_xref ""GeneID:111136120""; gbkey ""Gene""; gene ""LOC111136120""; gene_biotype ""protein_coding""; "
"159","LOC111119487",12.5149500957909,-1.79387458520151,0.499894921139591,-3.58850332208234,0.000332581756364427,0.00659595401875694,34,28,30,15,19,21,22,20,33,8,2,9,4,7,17,50,53,6,4,28,16,13,2,54,23,6,6,0,7,0,"NC_035784.1","Gnomon","gene",50226436,50235747,".","-",".","gene_id ""LOC111135693""; db_xref ""GeneID:111135693""; gbkey ""Gene""; gene ""LOC111135693""; gene_biotype ""protein_coding""; "
"160","LOC111119493",72.1687946623443,3.41391659159939,0.551450559334641,6.1907935966526,5.98620541869913e-10,1.11399198790565e-07,75,71,42,37,89,72,23,65,50,21,9,22,8,3,10,82,75,9,6,70,17,22,4,118,39,24,30,42,50,90,"NC_035784.1","Gnomon","gene",50346230,50348823,".","+",".","gene_id ""LOC111133719""; db_xref ""GeneID:111133719""; gbkey ""Gene""; gene ""LOC111133719""; gene_biotype ""protein_coding""; "
"161","LOC111119527",14.2861852093615,1.92284622545829,0.587582273832265,3.27247146670596,0.00106611632920085,0.0164534784186173,32,24,15,32,30,35,15,21,27,9,0,21,2,0,5,13,28,3,0,37,5,8,4,29,22,13,15,28,6,1,"NC_035784.1","Gnomon","gene",50790182,50795035,".","+",".","gene_id ""LOC111136785""; db_xref ""GeneID:111136785""; gbkey ""Gene""; gene ""LOC111136785""; gene_biotype ""protein_coding""; "
"162","LOC111119533",30.9356888436736,4.27797273302308,0.72110176221822,5.93255065673862,2.98264321036926e-09,3.63136810862458e-07,57,21,21,3,45,46,3,21,17,4,1,16,0,5,4,25,16,2,5,22,2,5,1,16,5,8,6,43,19,33,"NC_035784.1","Gnomon","gene",50949451,50957477,".","+",".","gene_id ""LOC111135978""; db_xref ""GeneID:111135978""; gbkey ""Gene""; gene ""LOC111135978""; gene_biotype ""protein_coding""; "
"163","LOC111119559",113.837737299601,3.40368940996534,0.524915054814417,6.48426708044926,8.91641523940567e-11,2.60537653295434e-08,175,126,113,64,161,167,46,97,72,34,15,61,14,14,15,97,119,23,12,94,49,30,7,92,63,57,24,114,73,114,"NC_035784.1","Gnomon","gene",51267075,51289227,".","+",".","gene_id ""LOC111135071""; db_xref ""GeneID:111135071""; gbkey ""Gene""; gene ""LOC111135071""; gene_biotype ""protein_coding""; "
"164","LOC111119574",60.5645611779928,0.80545519480975,0.269281079061503,2.99113178548199,0.00277945514311334,0.0356209119656894,162,109,104,60,169,131,61,111,108,77,18,62,20,9,36,213,137,25,16,107,33,52,14,104,86,97,59,39,113,4,"NC_035784.1","Gnomon","gene",51472491,51476320,".","+",".","gene_id ""LOC111132435""; db_xref ""GeneID:111132435""; gbkey ""Gene""; gene ""LOC111132435""; gene_biotype ""protein_coding""; "
"165","LOC111119596",31.591720910592,1.75421840531029,0.614130682202128,2.85642527909545,0.00428440835719447,0.0473011632986987,37,42,21,40,40,17,45,26,25,16,13,8,3,14,24,92,24,15,7,89,12,8,4,54,32,58,17,54,11,1,"NC_035784.1","Gnomon","gene",51697085,51726644,".","+",".","gene_id ""LOC111134411""; db_xref ""GeneID:111134411""; gbkey ""Gene""; gene ""LOC111134411""; gene_biotype ""protein_coding""; "
"166","LOC111119656",22.3488059557152,1.2613952976487,0.437274378447247,2.88467689812491,0.00391815560544828,0.0438093775986729,83,57,42,21,74,85,13,49,43,12,1,22,2,1,4,67,65,8,6,23,27,18,5,29,24,18,17,31,62,0,"NC_035784.1","Gnomon","gene",52837345,52858470,".","-",".","gene_id ""LOC111138521""; db_xref ""GeneID:111138521""; gbkey ""Gene""; gene ""LOC111138521""; gene_biotype ""protein_coding""; "
"167","LOC111119699",26.4024151639254,-0.820879464901901,0.255036464079511,-3.21867489758634,0.00128784405746128,0.0193973213190818,102,89,61,54,89,74,29,71,63,21,7,55,9,7,23,69,73,10,4,61,27,34,8,74,57,16,19,0,30,1,"NC_035784.1","Gnomon","gene",53480817,53483154,".","+",".","gene_id ""LOC111134610""; db_xref ""GeneID:111134610""; gbkey ""Gene""; gene ""LOC111134610""; gene_biotype ""protein_coding""; "
"168","LOC111119735",62.2957203426741,2.21494439120073,0.56029991394021,3.95314069499765,7.71320523748854e-05,0.00225890023591377,114,85,85,79,82,129,43,86,69,31,10,82,13,4,12,97,54,15,31,58,26,32,8,73,36,33,33,143,91,1,"NC_035784.1","Gnomon","gene",53944384,53952907,".","-",".","gene_id ""LOC111132161""; db_xref ""GeneID:111132161""; gbkey ""Gene""; gene ""LOC111132161""; gene_biotype ""protein_coding""; "
"169","LOC111119752",6.04999048385396,6.24813789296976,1.38744739660078,4.50333317737132,6.68958828805692e-06,0.000290301638282708,1,1,1,1,0,3,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,2,0,0,5,30,1,0,"NC_035784.1","Gnomon","gene",54217161,54219269,".","-",".","gene_id ""LOC111135138""; db_xref ""GeneID:111135138""; gbkey ""Gene""; gene ""LOC111135138""; gene_biotype ""protein_coding""; "
"170","LOC111119851",34.0971059064799,2.68206510510109,0.633240381006097,4.23546126486723,2.28083020205192e-05,0.000826188328561452,79,65,51,31,35,36,26,61,44,13,11,20,13,1,8,59,28,7,4,38,13,13,7,42,25,13,10,94,15,0,"NC_035784.1","Gnomon","gene",55837797,55844183,".","-",".","gene_id ""LOC111133175""; db_xref ""GeneID:111133175""; gbkey ""Gene""; gene ""LOC111133175""; gene_biotype ""protein_coding""; "
"171","LOC111119852",65.2178336245995,1.8189095495821,0.485296210454921,3.74803987831892,0.000178221922989011,0.00415503557691934,166,186,58,70,135,132,73,182,93,44,9,47,24,1,26,111,191,30,11,133,29,38,10,105,31,81,28,115,57,4,"NC_035784.1","Gnomon","gene",55856266,55860909,".","+",".","gene_id ""LOC111136863""; db_xref ""GeneID:111136863""; gbkey ""Gene""; gene ""LOC111136863""; gene_biotype ""protein_coding""; "
"172","LOC111119855",18.7804636004041,1.46762636929815,0.512755260056667,2.86223561926202,0.00420664052878747,0.0466777352852544,46,41,33,34,53,63,13,46,37,3,3,26,6,0,5,47,44,10,3,24,9,15,6,27,14,7,12,31,21,1,"NC_035784.1","Gnomon","gene",55911911,55918773,".","+",".","gene_id ""LOC111134318""; db_xref ""GeneID:111134318""; gbkey ""Gene""; gene ""LOC111134318""; gene_biotype ""protein_coding""; "
"173","LOC111119859",92.8738248990643,3.19586843741911,0.520525696977031,6.13969388250996,8.26806549024888e-10,1.44955724175043e-07,197,174,100,70,149,193,55,69,107,31,14,69,10,16,22,89,74,24,8,83,36,33,7,74,55,45,34,24,84,106,"NC_035784.1","Gnomon","gene",56048926,56060372,".","+",".","gene_id ""LOC111132472""; db_xref ""GeneID:111132472""; gbkey ""Gene""; gene ""LOC111132472""; gene_biotype ""protein_coding""; "
"174","LOC111119906",275.736398157908,3.91023985972482,0.602087472398812,6.49447138327892,8.33254661624738e-11,2.60537653295434e-08,368,229,142,103,286,278,116,226,140,33,22,110,25,14,48,343,155,43,19,210,97,68,10,197,93,82,58,78,85,413,"NC_035784.1","Gnomon","gene",56898525,56900685,".","-",".","gene_id ""LOC111132888""; db_xref ""GeneID:111132888""; gbkey ""Gene""; gene ""LOC111132888""; gene_biotype ""lncRNA""; "
"175","LOC111120091",73.9354122586896,4.00907822445777,0.640213355388625,6.26209714419994,3.79834180173701e-10,8.32406605850665e-08,47,56,84,23,35,74,35,56,41,6,5,34,12,4,15,35,60,12,2,25,29,12,6,42,50,38,14,39,13,104,"NC_035784.1","Gnomon","gene",59541937,59547327,".","-",".","gene_id ""LOC111137435""; db_xref ""GeneID:111137435""; gbkey ""Gene""; gene ""LOC111137435""; gene_biotype ""protein_coding""; "
"176","LOC111120187",95.913848749891,4.19825189651648,0.570781062457813,7.35527538078889,1.90533901193394e-13,8.35110088930647e-10,139,113,62,63,123,79,24,60,45,12,1,42,9,4,8,91,35,16,4,81,21,20,5,53,27,36,29,64,92,130,"NC_035784.1","Gnomon","gene",61199707,61211567,".","+",".","gene_id ""LOC111132109""; db_xref ""GeneID:111132109""; gbkey ""Gene""; gene ""LOC111132109""; gene_biotype ""protein_coding""; "
"177","LOC111120247",14.6491502690807,2.27952542102681,0.616045894816704,3.70025259514967,0.000215384972334195,0.00484119145508091,23,29,31,20,23,36,10,39,28,3,3,30,2,0,5,26,20,8,1,18,12,6,1,13,11,8,6,35,12,0,"NC_035784.1","Gnomon","gene",62035473,62036826,".","+",".","gene_id ""LOC111134774""; db_xref ""GeneID:111134774""; gbkey ""Gene""; gene ""LOC111134774""; gene_biotype ""protein_coding""; "
"178","LOC111120400",29.7746898134637,2.77946506321138,0.744071267536944,3.73548231799365,0.000187355744639407,0.00429937292541634,85,31,18,27,48,58,11,34,47,15,3,19,1,9,6,54,27,6,7,32,14,0,2,48,19,3,7,84,41,0,"NC_035784.1","Gnomon","gene",64558778,64560528,".","+",".","gene_id ""LOC111138349""; db_xref ""GeneID:111138349""; gbkey ""Gene""; gene ""LOC111138349""; gene_biotype ""protein_coding""; "
"179","LOC111120445",86.1487444029999,3.25755834289073,0.526446178649149,6.1878278825189,6.09988768189267e-10,1.11399198790565e-07,98,101,122,42,77,96,52,79,71,11,10,62,16,12,26,84,99,15,6,84,38,25,5,106,56,61,17,138,42,61,"NC_035784.1","Gnomon","gene",65217322,65237597,".","+",".","gene_id ""LOC111132121""; db_xref ""GeneID:111132121""; gbkey ""Gene""; gene ""LOC111132121""; gene_biotype ""protein_coding""; "
