"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","seqname","source","feature","start","end","score","strand","frame","attributes"
"LOC111099115",46.8306888166175,1.53854077216826,0.381107414518493,4.03702660603471,5.4132931684613e-05,0.00183760233365312,"NC_035780.1","Gnomon","gene",315522,340261,".","+",".","gene_id ""LOC111133260""; db_xref ""GeneID:111133260""; gbkey ""Gene""; gene ""LOC111133260""; gene_biotype ""protein_coding""; "
"LOC111119012",44.9964197127274,1.68386451754129,0.433935382883643,3.88044991019507,0.000104263416740419,0.00312735084392295,"NC_035782.1","Gnomon","gene",49993090,50008639,".","-",".","gene_id ""LOC111123784""; db_xref ""GeneID:111123784""; gbkey ""Gene""; gene ""LOC111123784""; gene_biotype ""protein_coding""; "
"LOC111119125",49.8370947179127,4.35361507945522,0.63277277101496,6.8802187434078,5.97607244508679e-12,6.75864949581899e-09,"NC_035782.1","Gnomon","gene",51076765,51082236,".","-",".","gene_id ""LOC111125240""; db_xref ""GeneID:111125240""; gbkey ""Gene""; gene ""LOC111125240""; gene_biotype ""protein_coding""; "
"LOC111119170",8.69290908346195,2.52504839400978,0.776561745003153,3.25157453384409,0.00114767679845283,0.0201429714254771,"NC_035782.1","Gnomon","gene",52698571,52730016,".","+",".","gene_id ""LOC111125956""; db_xref ""GeneID:111125956""; gbkey ""Gene""; gene ""LOC111125956""; gene_biotype ""protein_coding""; "
"LOC111119175",62.5908639167173,1.34745985266452,0.308389182065499,4.36934863810602,1.24617679712949e-05,0.000569723892171536,"NC_035782.1","Gnomon","gene",52861336,52869398,".","-",".","gene_id ""LOC111125952""; db_xref ""GeneID:111125952""; gbkey ""Gene""; gene ""LOC111125952""; gene_biotype ""protein_coding""; "
"LOC111119195",7.72748499296591,3.07309736803607,0.702882752920496,4.37213369550934,1.23038138898077e-05,0.000569723892171536,"NC_035782.1","Gnomon","gene",55028172,55041104,".","-",".","gene_id ""LOC111125404""; db_xref ""GeneID:111125404""; gbkey ""Gene""; gene ""LOC111125404""; gene_biotype ""protein_coding""; "
"LOC111119203",58.9059431054722,1.12436189470476,0.370787057241731,3.03236553904777,0.00242645172718968,0.0350907011261181,"NC_035782.1","Gnomon","gene",59322325,59341056,".","+",".","gene_id ""LOC111126835""; db_xref ""GeneID:111126835""; gbkey ""Gene""; gene ""LOC111126835""; gene_biotype ""protein_coding""; "
"LOC111119269",11.2187810040151,3.70731440304959,0.954578360939074,3.88371929927522,0.00010287066299992,0.00310198823694971,"NC_035782.1","Gnomon","gene",59555347,59598272,".","-",".","gene_id ""LOC111124168""; db_xref ""GeneID:111124168""; gbkey ""Gene""; gene ""LOC111124168""; gene_biotype ""protein_coding""; "
"LOC111119366",15.8245196021068,2.68581046856234,0.605845211995612,4.43316282011287,9.28606842173505e-06,0.000461778262129965,"NC_035782.1","Gnomon","gene",60790073,60867412,".","-",".","gene_id ""LOC111123845""; db_xref ""GeneID:111123845""; gbkey ""Gene""; gene ""LOC111123845""; gene_biotype ""protein_coding""; "
"LOC111119461",75.536972796266,1.0046177059355,0.322818104962933,3.11202404849894,0.00185809362095872,0.0285461591794445,"NC_035782.1","Gnomon","gene",61520579,61585889,".","-",".","gene_id ""LOC111123938""; db_xref ""GeneID:111123938""; gbkey ""Gene""; gene ""LOC111123938""; gene_biotype ""protein_coding""; "
"LOC111119493",72.1687946623443,3.74527712538874,0.546392114477762,6.85455925543225,7.1532716484237e-12,6.75864949581899e-09,"NC_035782.1","Gnomon","gene",61863411,61903495,".","-",".","gene_id ""LOC111122922""; db_xref ""GeneID:111122922""; gbkey ""Gene""; gene ""LOC111122922""; gene_biotype ""protein_coding""; "
"LOC111119527",14.2861852093615,1.86196878972896,0.573992139139166,3.24389249044666,0.00117908240719849,0.0203787139219764,"NC_035782.1","Gnomon","gene",63555194,63569766,".","+",".","gene_id ""LOC111123621""; db_xref ""GeneID:111123621""; gbkey ""Gene""; gene ""LOC111123621""; gene_biotype ""protein_coding""; "
"LOC111119533",30.9356888436736,4.02739109568652,0.703770548974364,5.72259112228526,1.04911541815273e-08,1.2137623072465e-06,"NC_035782.1","Gnomon","gene",65105455,65117765,".","+",".","gene_id ""LOC111125380""; db_xref ""GeneID:111125380""; gbkey ""Gene""; gene ""LOC111125380""; gene_biotype ""protein_coding""; "
"LOC111119552",3.83648096009926,3.22770189433936,1.00019074084243,3.22708635716898,0.00125057710868373,0.0212898547421263,"NC_035782.1","Gnomon","gene",65263201,65284913,".","-",".","gene_id ""LOC111123809""; db_xref ""GeneID:111123809""; gbkey ""Gene""; gene ""LOC111123809""; gene_biotype ""protein_coding""; "
"LOC111119559",113.837737299601,3.43130492604266,0.520737703975623,6.58931531142459,4.41859500228883e-11,1.67565436257068e-08,"NC_035782.1","Gnomon","gene",65329670,65374316,".","+",".","gene_id ""LOC111127520""; db_xref ""GeneID:111127520""; gbkey ""Gene""; gene ""LOC111127520""; gene_biotype ""pseudogene""; pseudo ""true""; "
"LOC111119574",60.5645611779928,1.01017635611585,0.264521755978466,3.81887815759882,0.000134059953762586,0.00380193668823193,"NC_035782.1","Gnomon","gene",67222448,67287441,".","+",".","gene_id ""LOC111124392""; db_xref ""GeneID:111124392""; gbkey ""Gene""; gene ""LOC111124392""; gene_biotype ""protein_coding""; "
"LOC111119596",31.591720910592,2.37407605174256,0.609593447082016,3.89452357650286,9.83919221611162e-05,0.00298280110551533,"NC_035782.1","Gnomon","gene",68369500,68382760,".","-",".","gene_id ""LOC111123910""; db_xref ""GeneID:111123910""; gbkey ""Gene""; gene ""LOC111123910""; gene_biotype ""protein_coding""; "
"LOC111119656",22.3488059557152,1.3964017248732,0.428922743639918,3.25560195997786,0.00113152260520119,0.019921123133185,"NC_035782.1","Gnomon","gene",68384726,68395571,".","-",".","gene_id ""LOC111123912""; db_xref ""GeneID:111123912""; gbkey ""Gene""; gene ""LOC111123912""; gene_biotype ""protein_coding""; "
"LOC111119735",62.2957203426741,2.45397772475216,0.556493361950021,4.40971607667183,1.03506235414358e-05,0.000508115216434336,"NC_035782.1","Gnomon","gene",70081362,70085105,".","+",".","gene_id ""LOC111124414""; db_xref ""GeneID:111124414""; gbkey ""Gene""; gene ""LOC111124414""; gene_biotype ""protein_coding""; "
"LOC111119752",6.04999048385396,6.90937140128055,1.38405241128543,4.99213132750047,5.97166267561376e-07,4.12777100920148e-05,"NC_035782.1","Gnomon","gene",71107090,71112308,".","+",".","gene_id ""LOC111123227""; db_xref ""GeneID:111123227""; gbkey ""Gene""; gene ""LOC111123227""; gene_biotype ""protein_coding""; "
"LOC111119851",34.0971059064799,2.58843396588177,0.62474625418368,4.14317644731449,3.42528200688936e-05,0.00126914533967685,"NC_035782.1","Gnomon","gene",71746625,71759394,".","+",".","gene_id ""LOC111126147""; db_xref ""GeneID:111126147""; gbkey ""Gene""; gene ""LOC111126147""; gene_biotype ""protein_coding""; "
"LOC111119852",65.2178336245995,1.7876715136785,0.481083860467433,3.71592493654132,0.00020246168732697,0.00514688477783226,"NC_035782.1","Gnomon","gene",72549780,72607835,".","-",".","gene_id ""LOC111126798""; db_xref ""GeneID:111126798""; gbkey ""Gene""; gene ""LOC111126798""; gene_biotype ""protein_coding""; "
"LOC111119855",18.7804636004041,1.49581567900956,0.502366698909935,2.97753748856219,0.0029057410643788,0.0400794308855557,"NC_035782.1","Gnomon","gene",75472779,75479638,".","+",".","gene_id ""LOC111124500""; db_xref ""GeneID:111124500""; gbkey ""Gene""; gene ""LOC111124500""; gene_biotype ""protein_coding""; "
"LOC111119859",92.8738248990643,2.86419499250077,0.51495981319431,5.56197769051936,2.66734398125019e-08,2.6070987982254e-06,"NC_035783.1","Gnomon","gene",2288944,2335243,".","+",".","gene_id ""LOC111131555""; db_xref ""GeneID:111131555""; gbkey ""Gene""; gene ""LOC111131555""; gene_biotype ""protein_coding""; "
"LOC111119906",275.736398157908,4.08107561776769,0.600213521941888,6.79937300406707,1.05075442496823e-11,7.44590854393115e-09,"NC_035783.1","Gnomon","gene",2637627,2652878,".","+",".","gene_id ""LOC111130883""; db_xref ""GeneID:111130883""; gbkey ""Gene""; gene ""LOC111130883""; gene_biotype ""protein_coding""; "
"LOC111120091",73.9354122586896,4.1539254406335,0.63366512981213,6.55539534243436,5.54946580492833e-11,1.8505836263611e-08,"NC_035783.1","Gnomon","gene",2890063,2898732,".","-",".","gene_id ""LOC111131693""; db_xref ""GeneID:111131693""; gbkey ""Gene""; gene ""LOC111131693""; gene_biotype ""protein_coding""; "
"LOC111120187",95.913848749891,4.0086051069405,0.563703721859621,7.11119148498147,1.15045389570361e-12,2.45970982091182e-09,"NC_035783.1","Gnomon","gene",5000039,5023334,".","-",".","gene_id ""LOC111128687""; db_xref ""GeneID:111128687""; gbkey ""Gene""; gene ""LOC111128687""; gene_biotype ""protein_coding""; "
"LOC111120247",14.6491502690807,2.08162528362498,0.600146821601743,3.46852671496166,0.000523320492929374,0.0111112504659799,"NC_035783.1","Gnomon","gene",10913418,10929401,".","+",".","gene_id ""LOC111129300""; db_xref ""GeneID:111129300""; gbkey ""Gene""; gene ""LOC111129300""; gene_biotype ""protein_coding""; "
"LOC111120390",117.976293482417,1.09357572516437,0.32401030061478,3.3751264175534,0.000737817898943348,0.0145232280177425,"NC_035783.1","Gnomon","gene",11570941,11595335,".","-",".","gene_id ""LOC111130208""; db_xref ""GeneID:111130208""; gbkey ""Gene""; gene ""LOC111130208""; gene_biotype ""protein_coding""; "
"LOC111120400",29.7746898134637,2.74239973513326,0.735610686064136,3.72805858735739,0.000192960525535016,0.00497324254096228,"NC_035783.1","Gnomon","gene",11787943,11794813,".","+",".","gene_id ""LOC111130756""; db_xref ""GeneID:111130756""; gbkey ""Gene""; gene ""LOC111130756""; gene_biotype ""protein_coding""; "
"LOC111120445",86.1487444029999,3.46128333457715,0.521793963650742,6.63342923777848,3.2797624517332e-11,1.54941444490629e-08,"NC_035783.1","Gnomon","gene",12131366,12141660,".","-",".","gene_id ""LOC111129883""; db_xref ""GeneID:111129883""; gbkey ""Gene""; gene ""LOC111129883""; gene_biotype ""protein_coding""; "
"LOC111120466",3.51648594904781,5.41832634541188,1.33295708594911,4.06489181274267,4.80547474557177e-05,0.00167130284249364,"NC_035783.1","Gnomon","gene",14087135,14113224,".","+",".","gene_id ""LOC111130353""; db_xref ""GeneID:111130353""; gbkey ""Gene""; gene ""LOC111130353""; gene_biotype ""protein_coding""; "
"LOC111120474",66.3408600340135,2.04875334558837,0.426915982712201,4.7989614550681,1.59490481906674e-06,9.61863342477589e-05,"NC_035783.1","Gnomon","gene",16704931,16720543,".","+",".","gene_id ""LOC111130093""; db_xref ""GeneID:111130093""; gbkey ""Gene""; gene ""LOC111130093""; gene_biotype ""protein_coding""; "
"LOC111120493",24.2720697551461,3.13669372708848,0.745234396520472,4.20900288786162,2.56500110807528e-05,0.00101685253718033,"NC_035783.1","Gnomon","gene",16817060,16825135,".","-",".","gene_id ""LOC111128277""; db_xref ""GeneID:111128277""; gbkey ""Gene""; gene ""LOC111128277""; gene_biotype ""protein_coding""; "
"LOC111120496",58.4254049602046,1.47954956943584,0.434242233075753,3.40719869404718,0.00065633329095895,0.0131932603831655,"NC_035783.1","Gnomon","gene",17229625,17232569,".","-",".","gene_id ""LOC111130568""; db_xref ""GeneID:111130568""; gbkey ""Gene""; gene ""LOC111130568""; gene_biotype ""protein_coding""; "
"LOC111120509",20.0766430128933,2.40774654907605,0.64828798806923,3.71400765306009,0.000204002620103203,0.00516290559537971,"NC_035783.1","Gnomon","gene",18308121,18320986,".","-",".","gene_id ""LOC111127844""; db_xref ""GeneID:111127844""; gbkey ""Gene""; gene ""LOC111127844""; gene_biotype ""protein_coding""; "
"LOC111120615",19.6196376846577,2.28617384151526,0.677329523358042,3.37527564158276,0.000737417916093643,0.0145232280177425,"NC_035783.1","Gnomon","gene",19551442,19568441,".","-",".","gene_id ""LOC111131591""; db_xref ""GeneID:111131591""; gbkey ""Gene""; gene ""LOC111131591""; gene_biotype ""protein_coding""; "
"LOC111120617",55.5067405891607,2.14836102673848,0.500018129140609,4.29656626736897,1.73464128972594e-05,0.000744975869049725,"NC_035783.1","Gnomon","gene",19570005,19585327,".","-",".","gene_id ""LOC111131120""; db_xref ""GeneID:111131120""; gbkey ""Gene""; gene ""LOC111131120""; gene_biotype ""protein_coding""; "
"LOC111120682",17.4240433639987,2.67947993483196,0.777637798855869,3.44566575695556,0.00056965448033496,0.0119606342556255,"NC_035783.1","Gnomon","gene",19730201,19777614,".","+",".","gene_id ""LOC111128734""; db_xref ""GeneID:111128734""; gbkey ""Gene""; gene ""LOC111128734""; gene_biotype ""protein_coding""; "
"LOC111120746",22.804816006262,2.38179610640218,0.608298776671807,3.91550369282959,9.02156637168604e-05,0.00276450052762639,"NC_035783.1","Gnomon","gene",19851129,19856753,".","+",".","gene_id ""LOC111130193""; db_xref ""GeneID:111130193""; gbkey ""Gene""; gene ""LOC111130193""; gene_biotype ""protein_coding""; "
"LOC111120877",15.0133500225675,2.84046175873014,0.952749710744877,2.98133048658646,0.00286998885933129,0.0398773697145811,"NC_035783.1","Gnomon","gene",19914956,19934057,".","-",".","gene_id ""LOC111127862""; db_xref ""GeneID:111127862""; gbkey ""Gene""; gene ""LOC111127862""; gene_biotype ""protein_coding""; "
"LOC111121058",35.0593941434284,2.35163467204674,0.472407805391476,4.97797590388664,6.42526527710214e-07,4.33628914951096e-05,"NC_035783.1","Gnomon","gene",20721337,20774128,".","-",".","gene_id ""LOC111129910""; db_xref ""GeneID:111129910""; gbkey ""Gene""; gene ""LOC111129910""; gene_biotype ""protein_coding""; "
"LOC111121073",31.0069072212129,1.56509630701733,0.524096479690132,2.98627517578955,0.00282398402789415,0.0395181314430713,"NC_035783.1","Gnomon","gene",20774163,20783239,".","+",".","gene_id ""LOC111129914""; db_xref ""GeneID:111129914""; gbkey ""Gene""; gene ""LOC111129914""; gene_biotype ""protein_coding""; "
"LOC111121099",39.4232584738518,1.78252728617284,0.522622709808284,3.41073446048055,0.000647881545484272,0.013103745426809,"NC_035783.1","Gnomon","gene",22367508,22530703,".","+",".","gene_id ""LOC111128998""; db_xref ""GeneID:111128998""; gbkey ""Gene""; gene ""LOC111128998""; gene_biotype ""protein_coding""; "
"LOC111121119",57.368652113175,1.22468966021421,0.359541803039954,3.40625109475271,0.000658615750297378,0.0131932603831655,"NC_035783.1","Gnomon","gene",23566934,23675129,".","-",".","gene_id ""LOC111129490""; db_xref ""GeneID:111129490""; gbkey ""Gene""; gene ""LOC111129490""; gene_biotype ""protein_coding""; "
"LOC111121130",8.64019330811408,3.67114260744572,0.85930905496271,4.27220286606317,1.93551367696387e-05,0.000824994513887831,"NC_035783.1","Gnomon","gene",24373520,24410046,".","+",".","gene_id ""LOC111129499""; db_xref ""GeneID:111129499""; gbkey ""Gene""; gene ""LOC111129499""; gene_biotype ""protein_coding""; "
"LOC111121195",30.7567244481667,2.33090012457471,0.522833780298955,4.45820490642725,8.26488771483224e-06,0.000429285400440292,"NC_035783.1","Gnomon","gene",25529233,25546465,".","-",".","gene_id ""LOC111129125""; db_xref ""GeneID:111129125""; gbkey ""Gene""; gene ""LOC111129125""; gene_biotype ""protein_coding""; "
"LOC111121239",19.0172083738898,2.23436780225891,0.736034214294448,3.0356846989793,0.00239990184793879,0.0347955078669181,"NC_035783.1","Gnomon","gene",30058225,30060912,".","-",".","gene_id ""LOC111128115""; db_xref ""GeneID:111128115""; gbkey ""Gene""; gene ""LOC111128115""; gene_biotype ""protein_coding""; "
"LOC111121273",81.7385255815366,1.01948069147832,0.352272786851599,2.89400921538624,0.00380356998816172,0.0484634035132835,"NC_035783.1","Gnomon","gene",30788548,30795846,".","-",".","gene_id ""LOC111130553""; db_xref ""GeneID:111130553""; gbkey ""Gene""; gene ""LOC111130553""; gene_biotype ""protein_coding""; "
"LOC111121366",110.396747314059,1.1610998264371,0.315624187376596,3.67874159483126,0.00023438759713816,0.00582782143936942,"NC_035783.1","Gnomon","gene",31087236,31106547,".","+",".","gene_id ""LOC111128209""; db_xref ""GeneID:111128209""; gbkey ""Gene""; gene ""LOC111128209""; gene_biotype ""protein_coding""; "
"LOC111121733",71.1927698248781,3.25545750782161,0.563139898321817,5.78090367513121,7.43004257317423e-09,9.15671985811407e-07,"NC_035783.1","Gnomon","gene",33252754,33336950,".","-",".","gene_id ""LOC111128979""; db_xref ""GeneID:111128979""; gbkey ""Gene""; gene ""LOC111128979""; gene_biotype ""protein_coding""; "
"LOC111121854",42.215818797927,2.16332618197687,0.508439118142491,4.25483819946873,2.09200236641624e-05,0.000872026574648064,"NC_035783.1","Gnomon","gene",34562996,34572131,".","-",".","gene_id ""LOC111130000""; db_xref ""GeneID:111130000""; gbkey ""Gene""; gene ""LOC111130000""; gene_biotype ""protein_coding""; "
"LOC111121996",13.8310430021083,3.05935497258088,0.894472300975694,3.42029034241052,0.000625543330277046,0.012802184618558,"NC_035783.1","Gnomon","gene",34949601,34953818,".","-",".","gene_id ""LOC111130365""; db_xref ""GeneID:111130365""; gbkey ""Gene""; gene ""LOC111130365""; gene_biotype ""protein_coding""; "
"LOC111122023",20.6221588960173,-1.30140016026925,0.343117672187888,-3.79286835321213,0.000148917114142342,0.00413828980427911,"NC_035783.1","Gnomon","gene",35084824,35142443,".","+",".","gene_id ""LOC111130297""; db_xref ""GeneID:111130297""; gbkey ""Gene""; gene ""LOC111130297""; gene_biotype ""protein_coding""; "
"LOC111122158",36.7590237721906,1.4178449313859,0.422721388210318,3.35408846329884,0.000796269014846247,0.0153976175829263,"NC_035783.1","Gnomon","gene",35389742,35420983,".","-",".","gene_id ""LOC111129526""; db_xref ""GeneID:111129526""; gbkey ""Gene""; gene ""LOC111129526""; gene_biotype ""protein_coding""; "
"LOC111122305",6.4468025370708,3.09292058321408,0.829898858263682,3.72686448766191,0.00019387662754501,0.00497324254096228,"NC_035783.1","Gnomon","gene",35631912,35633873,".","+",".","gene_id ""LOC111130467""; db_xref ""GeneID:111130467""; gbkey ""Gene""; gene ""LOC111130467""; gene_biotype ""protein_coding""; "
"LOC111122329",164.240254290339,0.797162084885722,0.219520600478052,3.63137711517614,0.000281912885274388,0.00674330863552955,"NC_035783.1","Gnomon","gene",36240650,36287176,".","+",".","gene_id ""LOC111130701""; db_xref ""GeneID:111130701""; gbkey ""Gene""; gene ""LOC111130701""; gene_biotype ""protein_coding""; "
"LOC111122334",20.855344058809,1.12194688265304,0.356018331188056,3.15137391636276,0.00162504306430529,0.0257583909555714,"NC_035783.1","Gnomon","gene",42301707,42313765,".","-",".","gene_id ""LOC111129825""; db_xref ""GeneID:111129825""; gbkey ""Gene""; gene ""LOC111129825""; gene_biotype ""protein_coding""; "
"LOC111122604",159.696336330595,0.887693306967286,0.299518943820844,2.9637300921382,0.00303934743488216,0.0412933652118083,"NC_035783.1","Gnomon","gene",42735773,42747779,".","+",".","gene_id ""LOC111127901""; db_xref ""GeneID:111127901""; gbkey ""Gene""; gene ""LOC111127901""; gene_biotype ""protein_coding""; "
"LOC111122666",46.4322153840414,0.96745691670233,0.304688004538599,3.17523795584729,0.00149713674649561,0.0241802513273037,"NC_035783.1","Gnomon","gene",44710731,44740012,".","-",".","gene_id ""LOC111128337""; db_xref ""GeneID:111128337""; gbkey ""Gene""; gene ""LOC111128337""; gene_biotype ""protein_coding""; "
"LOC111122852",170.24142270165,3.22495419000838,0.512347807196592,6.29446275500684,3.08466327835449e-10,7.07771773202415e-08,"NC_035783.1","Gnomon","gene",45153228,45184715,".","-",".","gene_id ""LOC111129350""; db_xref ""GeneID:111129350""; gbkey ""Gene""; gene ""LOC111129350""; gene_biotype ""protein_coding""; "
"LOC111122922",101.479691648328,1.99377121389358,0.392481547623876,5.07991070144335,3.77612325853756e-07,2.70972693071512e-05,"NC_035783.1","Gnomon","gene",45433655,45481248,".","+",".","gene_id ""LOC111129021""; db_xref ""GeneID:111129021""; gbkey ""Gene""; gene ""LOC111129021""; gene_biotype ""protein_coding""; "
"LOC111123003",33.731915600614,1.30132175395203,0.330640731983124,3.93575754005545,8.293467173381e-05,0.00259755057491143,"NC_035783.1","Gnomon","gene",45940856,46144490,".","-",".","gene_id ""LOC111127729""; db_xref ""GeneID:111127729""; gbkey ""Gene""; gene ""LOC111127729""; gene_biotype ""protein_coding""; "
"LOC111123227",7.84386967159275,3.04967775202027,0.985081577139313,3.09586314757461,0.00196240909979456,0.0297457144030357,"NC_035783.1","Gnomon","gene",47342952,47539733,".","-",".","gene_id ""LOC111130718""; db_xref ""GeneID:111130718""; gbkey ""Gene""; gene ""LOC111130718""; gene_biotype ""protein_coding""; "
"LOC111123344",9.77560903161516,2.02275449673097,0.553754666266028,3.65279901002085,0.000259397266941696,0.00631125796692049,"NC_035783.1","Gnomon","gene",52267789,52295596,".","-",".","gene_id ""LOC111129294""; db_xref ""GeneID:111129294""; gbkey ""Gene""; gene ""LOC111129294""; gene_biotype ""protein_coding""; "
"LOC111123407",20.4373675068338,1.08276357932756,0.370831281713657,2.91982805313505,0.00350224564380839,0.0455372260430041,"NC_035783.1","Gnomon","gene",52295858,52329161,".","+",".","gene_id ""LOC111128997""; db_xref ""GeneID:111128997""; gbkey ""Gene""; gene ""LOC111128997""; gene_biotype ""protein_coding""; "
"LOC111123417",4.09145157218901,3.56404710526355,0.980613149583489,3.63450878338452,0.000278510769545957,0.00669015912100012,"NC_035783.1","Gnomon","gene",56538691,56549909,".","-",".","gene_id ""LOC111130332""; db_xref ""GeneID:111130332""; gbkey ""Gene""; gene ""LOC111130332""; gene_biotype ""protein_coding""; "
"LOC111123492",22.0615132281436,1.70347172865439,0.588631192462769,2.89395422883937,0.00380423611984674,0.0484634035132835,"NC_035783.1","Gnomon","gene",56781826,56790013,".","+",".","gene_id ""LOC111129261""; db_xref ""GeneID:111129261""; gbkey ""Gene""; gene ""LOC111129261""; gene_biotype ""protein_coding""; "
"LOC111123621",13.8214641911032,2.60685091217206,0.639210634388937,4.07823457859727,4.53789688594809e-05,0.00160783359040248,"NC_035783.1","Gnomon","gene",56785860,56793741,".","-",".","gene_id ""LOC111129263""; db_xref ""GeneID:111129263""; gbkey ""Gene""; gene ""LOC111129263""; gene_biotype ""protein_coding""; "
"LOC111123784",42.1010462671846,1.35115706637503,0.395932637321016,3.41259330253073,0.000643478951196151,0.0130825090186076,"NC_035783.1","Gnomon","gene",57019940,57042769,".","+",".","gene_id ""LOC111128966""; db_xref ""GeneID:111128966""; gbkey ""Gene""; gene ""LOC111128966""; gene_biotype ""protein_coding""; "
"LOC111123809",65.9517295854017,2.08033269357698,0.411765028801845,5.0522325794163,4.36675505242248e-07,3.09439179902288e-05,"NC_035783.1","Gnomon","gene",57892926,57901580,".","+",".","gene_id ""LOC111128973""; db_xref ""GeneID:111128973""; gbkey ""Gene""; gene ""LOC111128973""; gene_biotype ""pseudogene""; pseudo ""true""; "
"LOC111123831",614.993150687057,1.06301488926701,0.251522941072415,4.22631384928407,2.37550611940665e-05,0.000960119501170127,"NC_035783.1","Gnomon","gene",58052217,58091290,".","+",".","gene_id ""LOC111128698""; db_xref ""GeneID:111128698""; gbkey ""Gene""; gene ""LOC111128698""; gene_biotype ""protein_coding""; "
"LOC111123845",12.1305121637342,2.57942373007479,0.818343013054763,3.15200800755437,0.00162151826458885,0.0257583909555714,"NC_035784.1","Gnomon","gene",980160,986355,".","-",".","gene_id ""LOC111099216""; db_xref ""GeneID:111099216""; gbkey ""Gene""; gene ""LOC111099216""; gene_biotype ""protein_coding""; "
"LOC111123891",15.7263323349988,-1.28379524016952,0.411088951510828,-3.12291350923281,0.00179070362184804,0.0277558284463455,"NC_035784.1","Gnomon","gene",986563,1006019,".","+",".","gene_id ""LOC111136484""; db_xref ""GeneID:111136484""; gbkey ""Gene""; gene ""LOC111136484""; gene_biotype ""protein_coding""; "
"LOC111123910",56.4228727013334,1.13650694464917,0.315300745355183,3.60451715193032,0.000312733796605064,0.00729583495042843,"NC_035784.1","Gnomon","gene",1813924,1826198,".","+",".","gene_id ""LOC111137678""; db_xref ""GeneID:111137678""; gbkey ""Gene""; gene ""LOC111137678""; gene_biotype ""protein_coding""; "
"LOC111123912",97.4488565277801,2.97396467088755,0.497842912288567,5.97370093553474,2.31930806816461e-09,3.13051367581552e-07,"NC_035784.1","Gnomon","gene",1906031,1913606,".","+",".","gene_id ""LOC111137684""; db_xref ""GeneID:111137684""; gbkey ""Gene""; gene ""LOC111137684""; gene_biotype ""protein_coding""; "
"LOC111123938",8.0866287694143,4.40459871588658,1.01335213757464,4.34656281125389,1.38287463861587e-05,0.000622183835421698,"NC_035784.1","Gnomon","gene",1937918,1949503,".","+",".","gene_id ""LOC111137687""; db_xref ""GeneID:111137687""; gbkey ""Gene""; gene ""LOC111137687""; gene_biotype ""protein_coding""; "
"LOC111123960",21.0856141524214,1.11385021396709,0.365516804105266,3.04732970264838,0.0023088431130537,0.0337707333255222,"NC_035784.1","Gnomon","gene",1986516,1999533,".","-",".","gene_id ""LOC111136295""; db_xref ""GeneID:111136295""; gbkey ""Gene""; gene ""LOC111136295""; gene_biotype ""protein_coding""; "
"LOC111123973",12.2417413468459,2.14961198411814,0.576781493308423,3.72690873243513,0.00019384261058342,0.00497324254096228,"NC_035784.1","Gnomon","gene",3414775,3424013,".","+",".","gene_id ""LOC111133985""; db_xref ""GeneID:111133985""; gbkey ""Gene""; gene ""LOC111133985""; gene_biotype ""protein_coding""; "
"LOC111124129",15.5132755109547,1.66752641750642,0.571311444271636,2.91876949818911,0.00351415966938824,0.0455875770383568,"NC_035784.1","Gnomon","gene",3533644,3553837,".","+",".","gene_id ""LOC111132955""; db_xref ""GeneID:111132955""; gbkey ""Gene""; gene ""LOC111132955""; gene_biotype ""protein_coding""; "
"LOC111124168",67.7275885678053,0.913377361966034,0.304167126579759,3.00287993721283,0.00267437916485809,0.0377140683720908,"NC_035784.1","Gnomon","gene",3628344,3666492,".","-",".","gene_id ""LOC111134275""; db_xref ""GeneID:111134275""; gbkey ""Gene""; gene ""LOC111134275""; gene_biotype ""protein_coding""; "
"LOC111124350",4.76220275211665,3.41006533417904,0.958365840306789,3.55820834879446,0.00037339308705111,0.00839986274005057,"NC_035784.1","Gnomon","gene",4824305,4836354,".","-",".","gene_id ""LOC111133764""; db_xref ""GeneID:111133764""; gbkey ""Gene""; gene ""LOC111133764""; gene_biotype ""protein_coding""; "
"LOC111124361",13.5751790788224,3.214189701183,0.809890583873512,3.96867152820854,7.22744245277731e-05,0.00235473398073532,"NC_035784.1","Gnomon","gene",5915226,5939254,".","-",".","gene_id ""LOC111134434""; db_xref ""GeneID:111134434""; gbkey ""Gene""; gene ""LOC111134434""; gene_biotype ""protein_coding""; "
"LOC111124392",569.397552047874,0.728602594599942,0.207949806834415,3.50374258909559,0.000458768584250807,0.0100029196312224,"NC_035784.1","Gnomon","gene",10630354,10638802,".","-",".","gene_id ""LOC111134236""; db_xref ""GeneID:111134236""; gbkey ""Gene""; gene ""LOC111134236""; gene_biotype ""protein_coding""; "
"LOC111124414",27.7199495306114,1.73857070883884,0.536580603068795,3.24009235312582,0.00119490991490881,0.0205894963757387,"NC_035784.1","Gnomon","gene",10937322,10957570,".","-",".","gene_id ""LOC111137527""; db_xref ""GeneID:111137527""; gbkey ""Gene""; gene ""LOC111137527""; gene_biotype ""protein_coding""; "
"LOC111124500",6.8561683514774,5.78000716956481,1.36122356735345,4.24618505599529,2.17441060967263e-05,0.000899761587316362,"NC_035784.1","Gnomon","gene",11874403,11895373,".","+",".","gene_id ""LOC111135536""; db_xref ""GeneID:111135536""; gbkey ""Gene""; gene ""LOC111135536""; gene_biotype ""protein_coding""; "
